NrSiblings,MathScore,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
1,79,3,1,1,False,False,True,False,False,True,True,False
1,55,1,2,1,False,False,True,False,False,False,True,True
2,58,0,1,1,False,False,True,False,False,True,False,False
3,82,2,2,1,False,False,False,True,False,False,False,True
3,94,4,1,2,True,False,False,True,False,True,True,False
3,63,1,2,2,True,False,True,False,False,True,True,True
0,82,2,0,1,True,True,False,False,False,True,True,True
3,66,1,1,0,True,False,True,False,False,True,True,True
1,54,3,0,1,False,False,False,False,True,True,False,True
2,40,0,1,0,True,False,False,True,False,False,True,True
1,86,4,2,2,False,False,False,False,True,True,True,True
2,65,3,1,2,False,False,False,False,False,True,True,True
1,48,0,1,1,False,True,False,False,False,False,True,False
5,64,1,1,1,False,False,True,False,False,False,True,True
2,56,1,2,0,True,False,True,False,False,False,True,True
1,100,4,2,2,True,False,False,True,False,True,True,False
1,69,2,1,1,True,False,False,True,False,False,True,True
5,43,2,0,1,True,False,True,False,False,False,False,True
3,72,2,2,1,False,True,False,False,False,True,False,True
1,87,4,2,1,False,False,False,False,True,False,True,True
3,52,4,2,1,False,False,True,False,False,True,True,False
3,85,3,1,1,True,False,False,True,False,True,True,False
3,88,0,0,1,True,False,False,False,True,True,False,True
2,64,1,1,2,False,False,False,True,False,True,False,True
2,67,0,2,1,False,False,False,True,False,False,True,True
1,57,2,1,0,True,True,False,False,False,False,True,False
1,72,4,1,1,True,True,False,False,False,False,False,True
1,47,1,1,0,True,False,False,False,False,False,True,True
3,81,3,1,1,True,False,True,False,False,True,True,False
2,88,2,1,1,True,False,True,False,False,True,False,True
1,54,0,1,1,True,False,True,False,False,True,True,True
3,65,0,1,2,False,True,False,False,False,True,True,True
1,59,3,1,1,True,True,False,False,False,True,True,True
1,58,0,1,2,True,False,False,True,False,True,False,False
1,36,1,1,1,False,False,False,True,False,False,True,False
5,56,1,0,0,True,False,True,False,False,True,True,False
2,86,4,1,1,False,False,True,False,False,True,True,True
2,83,3,1,1,False,False,False,False,True,True,True,False
5,52,2,1,1,False,True,False,False,False,True,True,False
4,85,3,2,1,True,False,False,False,True,True,True,False
2,69,0,0,1,False,False,False,True,False,False,False,False
2,53,0,1,1,False,False,False,True,False,False,True,True
2,91,2,1,1,True,False,True,False,False,True,True,False
3,41,4,2,0,False,True,False,False,False,False,True,True
3,75,1,1,1,False,False,False,True,False,True,True,True
0,44,1,0,0,True,False,False,False,False,True,True,True
3,76,1,2,0,True,False,True,False,False,True,True,True
0,67,0,1,0,True,False,True,False,False,False,False,True
1,70,1,0,0,True,False,True,False,False,False,True,True
3,67,0,0,0,True,False,True,False,False,True,True,True
1,60,1,2,1,True,False,False,True,False,True,True,True
0,53,2,1,0,False,False,False,True,False,True,True,True
3,79,0,2,0,True,False,True,False,False,True,True,True
3,68,2,1,1,True,True,False,False,False,False,True,True
0,76,1,1,0,True,False,True,False,False,True,True,True
0,66,0,0,1,False,False,False,False,True,False,True,True
3,52,2,2,1,False,True,False,False,False,False,False,False
2,40,1,0,0,False,False,False,True,False,False,False,True
0,72,1,1,1,True,False,False,True,False,True,False,True
4,68,0,2,0,True,False,True,False,False,True,True,True
3,47,0,2,1,True,False,False,False,True,True,True,False
4,58,0,2,2,False,False,False,False,False,True,True,True
2,50,2,2,1,False,False,True,False,False,True,True,True
3,100,2,2,1,True,True,False,False,False,True,False,False
0,59,2,1,1,True,True,False,False,False,False,False,True
0,39,0,1,1,False,False,True,False,False,True,True,True
6,64,1,0,1,True,False,True,False,False,True,True,True
0,91,1,1,1,False,False,True,False,False,True,True,True
3,100,2,1,2,True,False,False,False,True,True,False,False
3,97,0,1,0,True,False,False,False,True,True,True,True
2,45,0,1,1,True,False,False,True,False,False,False,True
1,61,3,1,2,False,False,False,True,False,True,False,False
2,88,1,1,1,False,False,False,True,False,True,False,False
2,51,2,1,1,False,False,True,False,False,False,False,True
2,74,0,2,0,True,False,False,False,True,True,True,True
3,67,1,2,0,True,True,False,False,False,True,True,True
1,67,0,0,1,False,False,True,False,False,True,True,True
2,67,0,1,2,False,True,False,False,False,False,True,False
3,81,1,2,1,False,False,False,True,False,True,True,True
7,58,2,2,0,True,False,True,False,False,True,True,True
2,59,2,2,1,True,False,True,False,False,True,True,True
1,59,2,2,1,False,False,False,True,False,True,True,True
5,69,1,1,1,False,False,True,False,False,True,False,True
4,56,1,2,0,False,False,True,False,False,True,True,False
4,91,4,2,2,True,False,False,False,True,True,True,True
4,50,3,1,1,True,True,False,False,False,True,True,False
1,55,4,2,0,True,True,False,False,False,False,True,True
2,71,2,1,1,False,True,False,False,False,True,True,True
3,71,3,1,2,False,False,True,False,False,False,False,True
2,64,2,0,1,True,False,False,False,False,True,True,False
2,71,0,1,2,True,False,False,True,False,True,True,True
1,76,2,1,2,False,False,True,False,False,False,True,False
5,93,2,1,0,True,False,False,True,False,True,True,True
2,57,0,2,1,True,False,True,False,False,False,True,False
0,91,0,2,1,False,False,False,True,False,True,False,True
3,80,2,2,0,True,False,True,False,False,True,True,True
3,95,4,2,2,True,False,False,True,False,True,True,True
2,62,0,1,1,True,False,False,True,False,False,True,True
1,69,0,1,1,True,False,True,False,False,False,True,True
3,70,2,2,0,True,False,True,False,False,True,False,False
4,54,3,1,0,True,False,False,False,True,False,True,True
3,55,1,2,1,True,True,False,False,False,True,True,False
0,48,1,1,0,False,False,True,False,False,False,True,True
1,45,0,1,2,True,False,True,False,False,False,True,False
5,72,3,0,1,False,False,False,False,True,True,True,True
4,81,1,2,0,True,False,False,True,False,False,False,False
4,41,2,1,1,False,False,True,False,False,False,True,True
3,73,1,2,2,True,True,False,False,False,True,True,True
1,59,1,2,1,False,False,True,False,False,True,False,True
2,38,2,2,0,False,False,True,False,False,False,True,True
3,64,0,0,1,True,False,True,False,False,False,True,True
5,61,0,1,0,True,False,True,False,False,True,True,False
3,92,0,2,2,True,False,True,False,False,True,True,True
3,59,0,1,1,True,False,False,True,False,True,False,True
1,38,3,1,2,False,True,False,False,False,False,True,True
3,62,0,0,2,False,False,False,False,False,True,False,True
3,80,0,2,2,False,False,True,False,False,True,True,False
3,51,4,1,1,False,False,False,False,False,True,False,True
3,76,0,1,2,False,False,True,False,False,False,False,True
2,78,0,1,1,False,False,False,True,False,True,False,True
4,87,2,0,1,False,False,False,False,True,True,True,False
1,58,3,0,0,False,False,True,False,False,True,False,False
0,50,0,1,1,True,False,False,True,False,False,False,True
1,49,1,2,1,False,False,False,True,False,False,False,False
3,58,0,1,1,False,False,False,False,True,False,False,False
3,60,0,1,2,True,False,True,False,False,False,True,True
0,44,1,1,1,False,True,False,False,False,False,True,True
0,75,3,0,1,True,False,True,False,False,False,True,True
3,94,2,0,0,True,False,False,False,True,True,True,True
2,67,3,2,0,True,False,True,False,False,True,False,False
4,86,1,0,1,True,True,False,False,False,True,True,True
2,45,1,1,0,False,False,True,False,False,False,False,False
0,56,3,2,1,True,False,True,False,False,False,True,True
1,47,0,2,0,True,False,True,False,False,True,True,False
3,69,1,2,1,True,False,True,False,False,False,True,True
0,64,0,1,1,True,True,False,False,False,True,True,True
2,53,0,1,1,False,False,False,False,True,False,True,True
3,62,2,2,1,True,False,True,False,False,True,False,False
1,77,0,1,0,False,False,False,False,True,False,True,True
3,75,2,2,0,False,False,False,True,False,False,False,True
2,85,2,2,0,False,False,False,True,False,True,False,False
3,58,2,1,1,True,False,True,False,False,True,True,True
1,61,1,1,2,True,False,True,False,False,True,True,False
3,65,4,1,1,False,False,True,False,False,True,True,True
1,64,1,1,0,True,False,False,False,False,True,True,True
2,61,0,1,2,True,False,False,True,False,True,True,True
7,64,1,1,1,True,False,False,False,False,True,False,False
1,75,0,1,1,True,True,False,False,False,True,True,True
0,81,2,1,1,False,True,False,False,False,True,False,True
3,50,0,1,0,True,False,True,False,False,True,False,True
1,70,0,1,1,False,True,False,False,False,True,True,True
2,60,0,2,1,False,False,True,False,False,True,False,True
0,47,1,1,1,True,False,False,False,True,False,True,True
3,60,3,1,1,False,False,False,True,False,False,False,True
1,83,3,2,1,True,False,False,False,True,True,False,False
1,79,3,2,1,True,False,False,True,False,True,True,False
3,67,3,1,1,False,False,False,True,False,False,True,False
4,76,2,1,0,True,False,True,False,False,True,True,True
1,78,1,1,2,True,True,False,False,False,True,False,True
4,83,2,2,1,True,False,False,False,True,False,False,True
4,69,2,0,2,True,False,False,True,False,True,False,True
5,43,3,1,2,False,True,False,False,False,False,True,True
1,61,1,1,0,True,True,False,False,False,True,False,True
3,72,1,1,1,True,False,False,True,False,False,True,False
0,58,1,2,0,True,False,True,False,False,False,False,True
0,59,2,1,0,True,True,False,False,False,True,False,True
3,75,1,1,1,False,False,False,False,False,True,True,False
1,75,0,1,0,True,True,False,False,False,True,True,True
3,55,0,1,2,False,False,False,True,False,True,True,False
1,54,0,2,1,True,False,True,False,False,False,True,True
1,65,3,1,0,False,False,True,False,False,True,True,False
1,49,0,1,1,True,True,False,False,False,True,True,False
1,74,1,1,1,False,False,True,False,False,True,False,True
2,77,2,0,0,True,True,False,False,False,True,True,True
3,64,1,1,0,False,True,False,False,False,True,False,False
4,89,2,2,2,False,True,False,False,False,True,False,False
2,55,1,0,1,False,False,True,False,False,True,True,True
3,61,2,2,1,True,False,True,False,False,True,True,True
1,58,1,2,1,False,False,True,False,False,False,False,True
1,51,1,2,1,False,True,False,False,False,False,True,True
2,84,4,0,0,True,True,False,False,False,True,False,False
2,53,1,1,2,False,False,False,True,False,True,True,False
2,63,1,1,1,False,False,False,False,False,True,True,True
4,63,0,1,0,True,True,False,False,False,True,False,True
1,73,0,2,0,False,False,False,False,True,False,False,True
2,48,2,1,1,True,False,False,False,False,False,False,True
3,81,0,2,2,False,False,True,False,False,True,True,False
2,51,1,1,1,False,False,False,True,False,False,True,True
1,38,2,1,0,False,False,True,False,False,False,True,True
2,48,0,0,2,True,False,False,False,True,True,False,True
4,89,1,2,0,True,False,True,False,False,True,False,False
2,58,1,2,1,False,False,False,False,True,False,False,False
2,84,2,1,1,False,False,True,False,False,False,False,False
3,69,0,1,0,True,False,False,True,False,False,False,True
1,83,3,2,1,True,True,False,False,False,False,True,True
1,67,4,0,1,False,False,True,False,False,True,True,True
3,63,0,1,1,True,False,True,False,False,True,False,True
0,66,1,2,1,False,False,False,True,False,True,True,True
4,74,1,2,1,False,False,True,False,False,True,False,True
0,91,3,1,0,True,False,False,True,False,True,False,True
1,82,3,1,1,True,False,False,False,False,True,True,False
0,68,2,1,0,False,True,False,False,False,True,False,True
2,98,1,2,1,False,False,False,True,False,True,False,False
2,73,1,2,0,True,False,True,False,False,False,True,True
3,73,0,2,1,False,True,False,False,False,True,False,False
2,92,1,2,1,True,False,False,True,False,False,True,False
2,57,0,0,0,False,False,True,False,False,False,True,True
1,64,0,2,1,True,False,False,False,True,False,False,False
2,64,0,1,1,True,False,False,True,False,True,True,False
2,59,1,2,1,False,False,False,True,False,True,True,True
3,86,4,2,1,True,False,False,True,False,True,True,True
4,60,2,0,1,True,False,True,False,False,False,False,False
1,65,1,2,1,True,False,False,False,False,False,True,True
7,74,1,2,0,False,False,True,False,False,True,True,False
1,81,2,1,2,True,False,False,False,True,True,True,False
0,82,2,1,2,False,False,True,False,False,True,True,True
2,47,2,0,1,False,True,False,False,False,True,True,True
2,38,0,2,1,True,False,True,False,False,False,True,True
1,73,0,1,1,True,False,True,False,False,True,True,True
2,81,2,2,0,False,False,False,False,True,True,True,True
1,84,2,2,2,False,False,False,False,True,True,False,True
1,50,1,2,1,False,False,False,True,False,False,True,True
4,48,0,2,1,True,False,True,False,False,False,True,True
3,70,1,1,2,False,False,True,False,False,False,False,False
5,76,2,2,0,False,True,False,False,False,True,True,True
2,57,0,2,1,True,False,True,False,False,False,False,True
2,56,3,2,0,False,False,False,False,False,False,True,True
3,76,1,1,2,False,False,False,False,True,False,True,True
1,41,0,2,0,True,False,False,False,True,False,False,True
2,65,3,2,1,True,False,False,False,False,True,True,True
5,92,4,0,1,True,False,True,False,False,True,False,True
1,60,0,1,1,False,False,True,False,False,False,False,False
3,46,1,2,2,True,False,False,True,False,True,False,True
3,48,4,2,1,False,False,False,True,False,False,True,True
2,71,1,0,2,False,False,True,False,False,True,True,True
1,77,2,1,2,False,False,False,True,False,True,True,True
1,67,0,1,2,False,False,True,False,False,True,True,False
1,77,1,2,1,False,False,False,True,False,True,True,True
7,58,2,2,1,True,False,True,False,False,True,True,True
1,65,0,1,2,True,True,False,False,False,True,True,True
0,78,1,1,1,False,False,False,True,False,True,True,True
1,57,1,1,2,True,False,False,False,False,True,False,False
0,74,2,1,0,True,True,False,False,False,False,True,True
2,60,0,1,0,True,False,False,True,False,True,True,False
2,53,1,1,1,False,False,False,False,True,False,True,False
1,33,0,2,1,False,False,False,True,False,False,False,False
0,79,3,2,1,False,False,True,False,False,True,False,True
0,64,0,2,2,True,False,True,False,False,True,True,True
3,58,0,2,0,False,False,True,False,False,False,True,True
2,82,1,2,0,True,True,False,False,False,True,True,True
3,66,0,0,1,False,False,True,False,False,True,False,False
4,82,2,1,1,True,False,False,False,True,False,True,False
1,61,0,1,2,True,False,False,True,False,True,True,True
0,78,3,1,1,False,False,True,False,False,True,False,True
0,52,0,1,1,False,False,True,False,False,True,True,True
0,75,3,1,1,False,False,True,False,False,True,False,True
1,44,0,0,1,True,False,False,False,True,False,True,True
3,83,1,1,1,True,False,False,True,False,True,False,False
3,91,2,2,0,True,False,True,False,False,True,False,True
0,65,2,1,1,True,False,True,False,False,True,True,True
3,58,0,2,1,False,False,True,False,False,True,True,True
3,56,2,0,1,False,False,False,False,False,False,True,False
1,64,1,1,0,True,False,False,False,True,False,True,False
1,84,0,1,1,True,False,True,False,False,True,False,True
4,69,4,1,1,True,True,False,False,False,False,True,True
1,64,2,2,1,False,False,False,False,True,True,True,False
3,63,0,1,1,False,False,False,True,False,True,True,True
1,62,0,1,2,False,False,False,False,True,False,True,True
5,62,1,0,1,False,False,False,True,False,False,False,True
2,69,0,2,1,True,True,False,False,False,False,False,True
1,74,2,0,0,False,False,False,True,False,True,True,True
1,56,0,2,1,True,False,True,False,False,True,True,False
1,57,2,2,1,False,False,True,False,False,False,False,True
2,44,0,1,0,False,False,True,False,False,False,True,False
2,56,2,1,0,True,True,False,False,False,True,True,True
3,52,0,2,0,True,False,False,True,False,True,True,False
