NrSiblings,MathScore,WritingScore,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
1,61,64,0,1,2,1,0,1,0,0,1,0,0
1,86,84,1,2,1,1,0,1,0,0,1,0,0
2,89,78,0,1,1,1,1,0,0,0,1,1,0
2,80,87,2,1,1,0,0,0,1,0,1,1,0
3,71,67,2,1,0,1,1,0,0,0,1,1,0
2,79,76,1,0,2,1,0,1,0,0,1,0,0
5,55,65,1,1,1,0,0,0,1,0,0,1,0
2,49,53,0,0,1,1,1,0,0,0,0,0,0
2,82,87,0,2,0,0,1,0,0,0,1,1,0
3,69,65,2,1,1,1,0,1,0,0,1,1,0
2,68,63,3,0,1,1,0,1,0,0,0,1,0
2,73,66,1,1,1,1,0,0,1,0,1,1,0
1,65,80,2,1,1,0,0,1,0,0,1,0,0
1,69,56,2,1,0,1,0,1,0,0,1,1,0
2,56,61,0,1,1,0,0,0,1,0,0,1,0
5,47,55,1,1,0,0,0,0,1,0,0,1,0
1,70,76,2,2,1,0,0,1,0,0,1,0,0
1,95,81,0,1,0,1,0,0,0,1,1,0,0
1,71,87,1,1,0,0,0,0,0,1,1,0,0
4,61,70,1,2,1,0,1,0,0,0,0,0,0
1,74,82,4,1,1,1,1,0,0,0,0,1,0
1,87,91,3,2,1,0,0,0,0,1,0,1,0
1,75,74,0,1,1,1,0,0,1,0,0,0,0
3,83,85,1,2,2,0,1,0,0,0,1,1,0
2,74,58,0,2,0,1,0,1,0,0,1,1,0
2,57,59,0,1,0,1,0,0,1,0,0,1,0
1,63,73,2,1,1,0,0,1,0,0,1,1,0
3,67,80,0,1,0,0,0,0,0,0,0,1,0
2,47,42,1,2,1,1,1,0,0,0,1,1,0
2,53,60,3,1,1,0,0,1,0,0,1,1,0
3,54,59,0,2,0,0,1,0,0,0,0,1,0
3,94,83,1,2,2,1,0,1,0,0,1,1,0
2,43,49,3,1,0,0,0,1,0,0,0,1,0
2,61,54,0,2,1,1,0,0,0,0,0,1,0
3,76,70,1,2,2,1,0,0,1,0,1,1,0
1,57,68,1,1,1,0,1,0,0,0,0,0,0
3,66,60,1,0,1,1,0,1,0,0,0,1,0
1,85,100,1,2,1,0,0,0,0,1,1,0,0
1,45,46,2,2,1,0,1,0,0,0,0,1,0
2,72,70,4,1,1,0,0,0,0,1,1,1,0
1,62,65,0,1,0,0,0,0,1,0,1,1,0
1,43,43,1,1,1,1,0,0,1,0,0,0,0
4,67,72,1,1,1,1,0,0,1,0,0,1,0
1,81,82,2,0,0,1,0,0,1,0,1,1,0
1,79,79,0,2,1,0,0,0,0,1,1,1,0
1,73,61,0,1,1,1,0,0,0,1,0,1,0
4,71,60,4,2,1,1,1,0,0,0,1,1,0
3,49,34,1,1,1,1,0,1,0,0,0,1,0
1,92,72,1,2,1,1,1,0,0,0,1,1,0
3,77,81,4,0,0,1,0,0,1,0,1,0,0
5,69,73,0,2,2,1,0,0,1,0,1,0,0
1,64,64,0,0,0,1,0,0,1,0,0,1,0
1,83,85,2,1,0,0,0,0,0,1,1,1,0
4,64,54,0,1,2,1,1,0,0,0,1,1,0
2,60,61,0,1,0,0,0,1,0,0,1,1,0
4,56,45,2,0,0,1,0,0,0,1,1,1,0
3,52,70,1,1,1,0,0,0,0,0,1,1,0
2,76,89,1,2,0,0,0,1,0,0,1,1,0
3,39,38,0,1,0,1,0,1,0,0,0,1,0
5,44,59,3,1,1,0,0,1,0,0,0,1,0
1,64,51,0,1,0,1,0,1,0,0,1,1,0
3,51,49,0,1,1,1,0,0,1,0,0,1,0
2,58,60,0,2,0,1,0,1,0,0,0,0,0
2,53,48,0,0,0,1,0,1,0,0,1,1,0
2,80,66,0,1,1,1,0,0,1,0,1,1,0
1,43,54,2,1,0,0,0,1,0,0,1,1,0
1,77,83,0,1,1,0,0,0,0,1,0,1,0
4,81,89,2,2,2,0,0,0,1,0,1,0,0
4,70,66,4,1,1,1,0,1,0,0,1,0,0
1,77,94,2,1,0,0,0,1,0,0,1,1,0
4,92,98,2,1,1,0,0,0,0,1,1,1,0
4,68,57,0,0,0,1,0,0,0,0,0,0,0
5,66,55,0,1,1,1,0,1,0,0,1,0,0
3,87,77,2,2,0,1,0,0,0,1,1,0,0
1,97,100,4,0,1,1,0,0,0,1,1,1,0
1,76,64,3,1,1,1,0,0,0,0,1,0,0
3,76,75,4,1,0,1,0,0,1,0,1,1,0
1,69,80,0,1,0,0,0,1,0,0,1,0,0
5,79,76,2,2,1,1,0,1,0,0,1,1,0
1,72,72,0,0,1,0,0,0,1,0,1,1,0
1,83,94,3,2,1,0,0,0,1,0,0,1,0
2,95,100,2,2,0,0,1,0,0,0,1,0,0
3,69,71,3,2,1,0,0,1,0,0,1,1,0
2,45,50,1,1,0,0,0,1,0,0,1,1,0
3,85,82,2,1,0,1,1,0,0,0,1,1,0
1,84,68,0,1,1,1,0,0,1,0,1,1,0
4,31,43,2,1,0,0,0,1,0,0,0,1,0
1,79,93,2,0,1,0,0,0,1,0,1,0,0
1,37,31,0,2,1,1,1,0,0,0,0,1,0
1,35,44,2,2,2,0,1,0,0,0,0,1,0
2,52,47,1,1,1,1,1,0,0,0,0,1,0
2,85,84,1,2,0,0,0,0,0,1,0,0,0
2,80,86,2,1,1,0,0,0,1,0,1,1,0
3,50,65,4,2,0,0,1,0,0,0,0,0,0
3,67,65,2,2,1,1,0,0,1,0,1,1,0
1,74,87,0,2,1,0,1,0,0,0,1,1,0
2,65,77,1,1,1,0,0,0,0,1,0,1,0
1,70,65,0,2,0,1,0,0,0,0,1,1,0
1,57,63,1,1,1,0,0,0,0,1,1,1,0
1,84,96,3,1,1,0,0,0,1,0,1,1,0
4,64,72,0,2,1,0,1,0,0,0,0,1,0
1,80,89,1,0,0,0,0,0,1,0,1,1,0
3,76,84,0,2,1,1,0,0,0,1,0,0,0
3,43,41,0,1,0,1,0,0,0,1,1,1,0
1,57,69,1,1,1,1,1,0,0,0,1,0,0
3,76,75,0,0,1,1,0,0,0,1,1,0,0
2,71,67,2,1,0,1,0,0,0,1,0,0,0
4,71,84,1,0,1,0,1,0,0,0,1,1,0
3,69,60,2,2,1,1,0,1,0,0,1,1,0
2,44,61,1,2,1,0,0,0,1,0,0,1,0
2,81,81,0,1,1,1,0,0,1,0,1,0,0
3,67,79,1,0,1,0,0,1,0,0,1,0,0
3,64,66,0,1,0,1,1,0,0,0,1,0,0
2,68,81,1,1,1,0,0,0,1,0,1,1,0
3,60,70,4,1,1,0,0,1,0,0,1,1,0
1,65,76,1,2,1,0,1,0,0,0,1,1,0
3,85,89,0,0,1,0,0,0,0,1,1,0,0
2,68,77,2,2,0,1,0,0,1,0,1,0,0
1,57,60,0,2,1,1,0,1,0,0,0,1,0
1,60,66,2,1,1,1,0,1,0,0,0,0,0
1,70,63,2,2,1,1,0,0,0,1,0,1,0
2,74,58,3,2,2,1,1,0,0,0,1,1,0
3,62,62,3,2,0,0,0,0,0,1,0,1,0
1,68,88,3,1,0,0,0,0,1,0,0,0,0
2,68,64,2,1,0,1,0,0,1,0,1,1,0
3,70,61,0,1,1,0,0,0,0,0,1,1,0
1,82,81,0,2,2,1,0,1,0,0,1,0,0
2,58,56,1,1,1,1,1,0,0,0,0,1,0
3,50,61,3,2,0,0,0,0,0,0,0,1,0
2,67,63,3,1,0,1,1,0,0,0,1,0,0
3,74,68,2,0,1,1,0,1,0,0,1,0,0
2,81,90,4,0,2,0,0,0,1,0,0,1,0
1,40,55,0,1,0,0,0,1,0,0,0,1,0
1,59,47,1,1,0,1,0,1,0,0,1,1,0
2,56,62,0,1,1,0,1,0,0,0,1,1,0
2,74,66,2,2,2,1,0,1,0,0,1,1,0
2,73,84,0,1,0,0,0,1,0,0,1,1,0
4,44,62,0,1,1,0,0,0,1,0,0,0,0
1,87,79,2,2,1,1,0,1,0,0,1,0,0
2,68,83,3,0,1,0,1,0,0,0,1,0,0
3,86,90,1,0,1,0,0,0,0,1,1,1,0
4,94,85,1,1,1,1,1,0,0,0,1,0,0
3,89,95,1,1,1,0,1,0,0,0,1,0,0
3,41,42,0,0,2,1,1,0,0,0,0,1,0
3,59,69,1,1,0,0,1,0,0,0,1,1,0
1,41,42,1,2,1,0,1,0,0,0,0,1,0
1,47,56,1,2,0,1,0,1,0,0,0,0,0
3,54,51,3,1,0,1,1,0,0,0,0,1,0
2,62,61,2,2,1,1,0,1,0,0,0,1,0
1,43,48,1,1,1,1,0,0,0,0,0,0,0
2,78,84,2,1,0,0,0,1,0,0,1,1,0
2,77,71,2,1,2,1,0,1,0,0,1,1,0
3,92,97,0,2,0,0,0,0,0,1,1,0,0
5,65,72,1,1,0,0,0,1,0,0,1,1,0
3,71,88,4,1,0,0,0,1,0,0,0,1,0
2,79,79,4,1,1,1,1,0,0,0,1,1,0
1,33,47,0,1,1,0,0,0,1,0,0,1,0
5,85,77,0,0,1,1,0,0,1,0,1,1,0
2,87,76,0,1,0,1,0,0,1,0,1,1,0
0,55,60,2,1,2,0,0,0,1,0,1,1,0
1,55,51,0,1,2,1,0,0,1,0,0,1,0
2,45,38,2,2,1,1,0,1,0,0,0,1,0
2,90,89,1,1,2,0,0,0,0,1,1,0,0
1,65,64,0,1,0,0,0,1,0,0,1,1,0
1,67,61,0,1,1,1,0,1,0,0,1,1,0
1,40,49,0,1,0,0,0,0,0,0,0,1,0
3,57,70,2,2,0,0,0,0,0,1,0,0,0
1,65,77,2,1,1,1,0,0,1,0,0,0,0
4,69,68,3,1,1,1,0,1,0,0,1,0,0
2,76,93,2,1,1,0,0,0,0,0,1,0,0
2,85,83,4,1,0,1,1,0,0,0,1,1,0
2,38,64,1,2,1,0,0,1,0,0,1,0,0
1,43,45,0,1,0,1,0,1,0,0,1,0,0
3,38,44,2,1,1,0,0,1,0,0,0,1,0
3,48,55,0,1,0,0,0,0,1,0,1,1,0
2,68,78,2,1,0,0,0,1,0,0,1,1,0
2,53,61,2,0,0,0,0,1,0,0,0,1,0
1,66,79,0,1,1,0,0,1,0,0,0,0,0
1,70,92,3,2,0,0,1,0,0,0,1,1,0
4,62,62,0,2,2,0,0,1,0,0,1,0,0
4,62,69,1,1,1,1,0,1,0,0,1,1,0
1,56,67,0,2,0,0,0,0,0,1,1,1,0
4,74,60,1,1,1,1,0,0,0,1,1,1,0
2,56,45,3,1,0,1,0,0,1,0,1,0,0
3,69,71,1,2,1,0,0,1,0,0,1,1,0
4,75,69,1,2,0,1,0,1,0,0,0,1,0
1,47,61,2,0,2,0,0,0,1,0,0,1,0
2,62,61,2,1,1,1,0,1,0,0,0,0,0
1,66,71,3,1,1,1,1,0,0,0,0,0,0
1,52,67,0,2,0,0,0,0,1,0,1,1,0
3,40,48,0,1,0,0,0,1,0,0,1,1,0
1,69,63,1,1,0,1,0,0,1,0,1,1,0
1,53,56,0,0,2,1,0,0,1,0,1,0,0
3,57,71,1,2,1,0,0,1,0,0,1,1,0
1,62,75,1,1,1,0,0,1,0,0,1,0,0
3,81,81,2,2,0,1,0,0,1,0,1,1,0
2,69,67,4,2,1,1,0,1,0,0,0,1,0
1,50,65,3,1,1,0,1,0,0,0,0,1,0
4,88,90,3,1,2,1,0,1,0,0,0,0,0
2,62,47,0,1,1,1,0,1,0,0,1,1,0
1,50,44,0,1,0,1,0,0,1,0,1,0,0
4,77,91,2,2,1,0,0,1,0,0,1,0,0
1,83,73,2,0,1,1,0,1,0,0,1,0,0
4,78,78,3,0,1,1,0,0,1,0,1,1,0
1,70,64,4,2,0,1,0,0,0,0,1,0,0
1,83,74,0,1,1,1,0,1,0,0,1,1,0
3,63,64,0,0,0,0,0,0,0,0,1,1,0
1,79,86,3,1,1,1,0,0,1,0,1,0,0
3,44,62,4,2,1,0,0,0,1,0,1,1,0
3,92,90,4,1,1,0,0,0,0,1,1,1,0
1,80,91,0,2,1,0,0,0,0,0,0,0,0
2,68,60,2,1,0,1,0,0,1,0,1,0,0
2,55,62,2,1,0,0,0,1,0,0,1,1,0
4,44,54,3,2,0,0,1,0,0,0,1,1,0
1,88,97,0,2,1,0,0,1,0,0,1,1,0
2,55,75,0,1,1,0,0,1,0,0,1,1,0
2,44,43,3,1,1,1,0,1,0,0,0,1,0
2,74,68,1,2,0,1,0,0,0,0,1,1,0
3,59,55,0,1,1,1,0,0,1,0,1,1,0
1,47,44,0,2,1,1,1,0,0,0,1,1,0
3,72,65,2,1,1,1,0,1,0,0,1,0,0
1,73,89,0,1,0,0,0,0,1,0,1,1,0
1,62,55,2,2,1,1,0,0,0,1,0,1,0
1,45,57,0,2,1,0,0,1,0,0,0,1,0
2,64,59,0,2,1,1,0,1,0,0,1,1,0
1,79,98,2,1,2,0,0,1,0,0,1,0,0
1,66,70,2,0,1,0,0,0,1,0,1,1,0
0,51,57,1,2,0,0,0,1,0,0,0,1,0
5,64,75,1,2,1,0,1,0,0,0,1,1,0
2,94,92,2,0,0,1,0,1,0,0,1,0,0
1,88,90,2,2,1,0,0,0,0,1,1,1,0
3,66,76,0,1,0,0,0,1,0,0,1,0,0
2,59,68,1,1,1,0,1,0,0,0,1,1,0
1,95,82,1,1,0,1,0,0,0,1,1,0,0
2,38,45,1,0,2,1,0,0,1,0,0,1,0
2,47,44,0,0,1,1,0,1,0,0,0,0,0
3,60,72,1,0,1,0,0,0,0,0,1,1,0
1,40,29,2,0,1,1,0,1,0,0,0,1,0
1,93,83,0,1,1,1,0,0,0,1,1,0,0
1,73,65,0,2,2,1,0,0,1,0,1,1,0
4,72,82,3,1,1,0,0,0,0,0,1,0,0
1,63,66,2,1,1,1,0,0,1,0,1,0,0
1,53,64,3,1,1,0,0,1,0,0,1,1,0
3,76,88,1,1,1,0,0,0,1,0,1,0,0
1,56,51,2,0,2,1,1,0,0,0,1,1,0
1,65,53,4,1,1,1,0,1,0,0,1,1,0
1,56,59,0,0,1,0,0,0,0,0,1,1,0
5,48,57,2,2,2,0,1,0,0,0,1,1,0
3,63,62,1,2,1,1,0,1,0,0,0,1,0
4,47,38,0,1,2,1,0,0,0,0,1,1,0
2,66,64,1,1,0,1,0,0,1,0,1,0,0
2,57,56,1,1,0,1,0,1,0,0,0,1,0
1,76,66,2,2,0,1,0,1,0,0,1,1,0
4,90,82,1,1,1,1,0,1,0,0,1,1,0
1,71,88,2,1,1,0,0,0,1,0,0,1,0
2,47,59,0,1,1,0,1,0,0,0,1,0,0
1,82,90,2,1,1,0,0,1,0,0,1,0,0
2,42,33,0,1,1,1,1,0,0,0,0,1,0
1,67,79,4,1,1,0,1,0,0,0,0,1,0
2,75,60,0,1,1,1,0,0,0,1,1,1,0
3,79,78,0,1,0,1,0,0,1,0,1,0,0
4,69,80,4,2,0,0,1,0,0,0,1,1,0
3,61,56,0,1,2,1,0,0,1,0,1,0,0
2,59,79,3,2,2,0,0,0,1,0,1,0,0
1,45,49,1,1,2,0,0,1,0,0,0,1,0
5,76,93,4,2,0,0,0,1,0,0,1,1,0
1,28,43,0,2,1,0,0,0,0,0,0,0,0
1,55,59,0,1,1,0,0,0,1,0,1,1,0
1,58,63,0,1,0,0,0,1,0,0,1,1,0
1,66,59,0,1,2,1,1,0,0,0,1,1,0
2,73,68,1,2,0,1,0,0,1,0,1,1,0
1,54,42,0,1,0,1,1,0,0,0,1,1,0
2,79,68,0,2,1,1,0,1,0,0,1,0,0
2,78,78,0,1,0,1,0,0,1,0,1,0,0
1,95,96,2,2,1,1,0,0,1,0,1,0,0
5,50,62,0,1,1,0,0,0,1,0,0,0,0
1,72,65,0,1,1,1,0,0,1,0,0,0,0
2,88,92,2,1,1,0,0,1,0,0,1,1,0
3,51,54,0,1,1,0,0,0,0,0,1,1,0
3,41,36,3,1,2,1,0,0,0,0,0,1,0
1,100,87,0,1,1,1,0,0,1,0,1,1,0
2,55,60,0,1,0,0,0,0,1,0,0,0,0
2,49,64,0,1,0,0,0,0,1,0,1,0,0
4,72,85,2,0,1,0,0,0,0,1,0,0,0
3,83,82,2,2,1,0,0,0,0,1,1,1,0
2,79,85,1,2,2,0,0,0,0,1,1,0,0
3,79,86,0,1,1,0,0,1,0,0,0,0,0
2,43,35,0,1,2,1,0,0,0,0,0,1,0
1,71,83,2,1,0,0,0,0,0,0,0,0,0
2,61,63,0,0,2,1,0,1,0,0,1,0,0
3,80,75,3,2,1,1,0,1,0,0,1,1,0
1,61,53,2,2,1,1,0,0,0,0,0,1,0
1,69,55,1,2,0,1,0,1,0,0,1,1,0
3,66,62,1,1,1,1,1,0,0,0,1,1,0
1,77,85,1,0,1,0,0,0,1,0,1,1,0
1,63,61,0,2,2,1,1,0,0,0,1,1,0
1,76,85,0,0,2,0,0,0,1,0,0,1,0
2,41,42,0,0,0,0,0,1,0,0,1,1,0
2,59,67,1,0,1,0,0,0,1,0,1,1,0
3,64,67,1,2,0,0,0,1,0,0,1,1,0
1,49,48,2,1,1,0,0,1,0,0,0,0,0
2,94,96,0,0,1,1,0,0,0,1,1,0,0
5,43,42,3,1,1,1,1,0,0,0,0,1,0
2,65,79,2,1,1,0,0,0,0,0,1,0,0
2,68,84,4,2,1,0,1,0,0,0,0,1,0
2,70,63,0,2,0,1,0,1,0,0,1,0,0
1,55,48,0,1,0,1,0,1,0,0,1,1,0
4,63,55,0,1,1,1,0,1,0,0,1,1,0
1,78,90,0,2,1,0,0,0,1,0,1,1,0
2,67,62,0,1,2,1,0,1,0,0,1,1,0
1,72,81,2,1,1,0,0,0,1,0,1,1,0
1,64,77,0,2,1,0,1,0,0,0,0,0,0
4,51,58,0,2,1,0,0,0,0,0,0,1,0
1,73,64,4,2,2,1,0,1,0,0,1,1,0
1,61,48,0,2,0,1,0,0,1,0,0,1,0
2,74,68,0,1,0,1,0,0,0,1,1,1,0
2,79,70,1,1,2,1,0,0,1,0,1,0,0
3,86,91,2,0,0,0,0,0,1,0,1,0,0
3,63,69,4,2,1,1,0,1,0,0,0,0,0
1,93,93,2,1,0,1,0,1,0,0,1,0,0
4,59,64,1,1,0,0,0,0,0,1,1,0,0
3,68,69,0,2,0,0,0,1,0,0,1,1,0
1,68,75,2,2,2,1,0,0,0,0,1,0,0
2,46,51,0,1,1,0,0,0,1,0,0,1,0
1,65,62,0,0,1,1,1,0,0,0,1,1,0
4,41,52,1,1,2,0,1,0,0,0,0,1,0
1,68,77,1,0,1,0,0,0,1,0,1,1,0
3,40,52,1,2,0,0,0,1,0,0,0,1,0
1,56,69,1,1,1,0,0,1,0,0,0,0,0
4,66,67,2,2,0,1,0,1,0,0,1,0,0
1,53,52,0,2,2,1,0,0,1,0,1,0,0
1,27,36,0,1,2,0,1,0,0,0,1,0,0
1,47,50,0,1,1,1,1,0,0,0,0,0,0
1,62,60,2,2,0,1,0,0,1,0,1,0,0
2,67,63,2,0,2,1,0,1,0,0,0,1,0
5,67,82,1,2,1,0,0,0,1,0,1,0,0
2,63,63,0,1,1,0,0,1,0,0,0,1,0
2,39,49,0,1,0,0,0,1,0,0,0,1,0
3,52,62,0,1,1,0,0,0,1,0,0,1,0
1,77,60,2,0,1,1,0,0,0,1,1,1,0
2,94,95,0,2,1,1,0,1,0,0,1,0,0
2,60,48,0,0,2,1,1,0,0,0,1,1,0
3,65,80,3,1,1,0,0,0,1,0,1,1,0
3,77,83,2,1,2,0,0,0,1,0,1,1,0
1,83,78,3,2,0,1,1,0,0,0,0,1,0
1,72,78,1,1,1,0,1,0,0,0,1,1,0
3,74,81,3,1,1,0,0,0,0,1,1,1,0
2,67,82,1,2,1,0,0,1,0,0,1,0,0
2,83,83,1,0,1,1,0,0,0,1,1,0,0
3,60,76,1,1,1,0,0,0,1,0,1,0,0
5,79,86,0,1,1,0,0,0,1,0,1,1,0
4,52,66,1,1,0,0,0,0,0,0,0,0,0
3,59,50,1,1,1,1,0,0,1,0,0,1,0
0,60,88,4,2,1,0,0,0,0,0,0,0,0
4,72,61,1,2,1,1,1,0,0,0,0,0,0
1,62,72,1,1,1,0,1,0,0,0,0,1,0
2,65,75,2,1,0,0,0,0,1,0,0,1,0
3,38,47,1,0,1,0,0,1,0,0,0,1,0
1,63,74,4,0,1,0,0,0,0,1,0,1,0
2,70,56,0,2,0,1,0,0,1,0,1,1,0
5,73,66,1,1,1,1,0,0,1,0,1,0,0
1,55,67,1,1,1,0,0,1,0,0,1,1,0
2,92,93,0,0,1,0,0,1,0,0,1,0,0
1,74,67,3,2,0,1,0,1,0,0,0,0,0
5,80,97,1,1,2,0,0,0,1,0,1,1,0
2,80,96,0,2,2,0,0,0,1,0,1,1,0
3,54,61,1,1,1,0,1,0,0,0,1,1,0
3,61,69,0,2,1,0,0,1,0,0,0,1,0
3,73,79,0,2,1,1,0,0,1,0,1,0,0
4,98,90,2,1,1,1,0,0,1,0,1,1,0
3,86,89,2,1,1,0,0,0,0,1,1,1,0
1,65,77,2,2,2,1,0,1,0,0,1,0,0
3,80,74,0,2,2,1,0,0,1,0,0,1,0
3,70,61,0,2,1,1,0,0,1,0,1,0,0
1,51,58,1,1,2,0,0,0,1,0,0,1,0
1,94,96,2,2,1,0,0,0,0,1,1,1,0
4,52,49,1,1,1,1,0,0,0,0,0,1,0
2,36,40,3,2,2,0,1,0,0,0,1,1,0
2,78,78,1,2,1,1,0,1,0,0,0,0,0
3,62,56,2,0,1,1,0,0,0,1,1,1,0
3,66,90,3,2,0,0,0,0,1,0,0,1,0
1,90,85,3,1,1,1,0,1,0,0,1,1,0
3,31,43,0,1,2,0,0,0,0,1,0,1,0
1,60,52,3,2,1,1,0,0,0,1,0,1,0
3,69,58,0,0,2,1,0,0,1,0,1,1,0
1,47,60,0,1,1,0,0,0,0,0,0,1,0
1,69,73,1,1,1,0,0,1,0,0,1,1,0
3,43,50,0,2,1,0,0,1,0,0,1,1,0
2,73,87,0,1,0,0,0,1,0,0,1,0,0
5,57,73,3,1,1,0,1,0,0,0,1,1,0
4,31,47,2,2,1,0,0,0,0,0,1,1,0
2,56,54,0,1,1,1,1,0,0,0,1,0,0
5,69,60,0,2,0,1,0,0,1,0,1,1,0
1,69,81,3,1,0,0,0,0,0,1,0,1,0
5,42,42,0,1,1,1,1,0,0,0,1,1,0
3,98,87,3,1,2,1,0,1,0,0,1,1,0
2,74,68,3,1,2,0,0,0,0,1,1,1,0
3,71,80,2,1,0,0,0,1,0,0,0,1,0
5,47,58,4,2,1,0,0,1,0,0,0,0,0
1,80,86,0,0,1,0,0,0,0,0,1,1,0
1,80,75,4,2,0,1,0,0,1,0,1,1,0
2,55,65,2,1,1,0,1,0,0,0,1,1,0
1,52,67,2,1,2,0,0,1,0,0,1,0,0
2,68,62,3,2,2,1,0,0,1,0,1,1,0
2,67,74,1,1,0,0,0,1,0,0,1,1,0
5,55,54,0,0,0,0,0,0,0,1,1,1,0
3,53,69,4,0,1,0,1,0,0,0,0,1,0
1,56,58,2,1,1,1,0,0,1,0,0,0,0
4,80,77,2,2,2,0,0,0,0,1,1,1,0
4,62,58,0,0,1,1,0,0,1,0,0,1,0
4,47,35,2,0,1,1,0,1,0,0,0,0,0
2,83,94,0,1,1,0,1,0,0,0,1,0,0
1,61,73,0,1,1,0,0,1,0,0,1,0,0
2,87,81,1,2,0,1,1,0,0,0,1,0,0
3,39,38,0,1,0,1,0,0,0,0,1,1,0
3,84,71,0,2,1,1,0,0,0,1,1,0,0
2,80,78,0,0,1,0,0,0,0,1,1,0,0
5,38,28,0,1,0,1,1,0,0,0,0,1,0
5,54,58,3,1,1,1,0,0,1,0,0,0,0
2,75,82,3,1,2,0,0,0,0,1,1,1,0
1,100,100,3,2,2,1,0,0,1,0,1,0,0
1,60,63,0,1,1,0,0,1,0,0,1,0,0
1,79,97,1,2,1,0,0,0,1,0,1,1,0
1,61,50,1,1,1,1,1,0,0,0,1,0,0
2,66,77,2,2,1,0,1,0,0,0,1,1,0
3,63,78,0,1,1,0,0,0,1,0,0,0,0
1,80,76,4,2,1,1,0,1,0,0,1,1,0
3,49,41,1,1,1,1,0,1,0,0,0,1,0
1,58,58,0,1,1,1,0,0,1,0,1,1,0
3,95,98,4,1,0,1,0,0,1,0,1,0,0
2,100,98,1,1,2,1,0,0,1,0,1,0,0
1,58,82,0,1,1,0,0,1,0,0,0,1,0
4,61,61,0,0,0,1,0,0,0,0,1,1,0
2,82,78,2,1,0,1,1,0,0,0,1,1,0
3,75,64,0,2,1,1,0,1,0,0,0,1,0
1,61,60,3,1,1,1,0,0,1,0,0,1,0
5,64,62,3,0,1,0,0,0,0,1,1,1,0
5,93,98,3,2,0,1,0,1,0,0,1,0,0
1,50,56,1,2,0,0,0,1,0,0,1,1,0
2,52,43,0,1,0,1,0,1,0,0,1,1,0
2,67,62,2,0,0,1,0,1,0,0,1,1,0
1,84,80,1,1,1,1,0,1,0,0,1,0,0
1,51,63,1,2,1,0,0,0,0,0,1,1,0
4,76,72,2,2,1,1,0,0,1,0,0,0,0
2,52,67,4,2,1,0,1,0,0,0,1,1,0
1,63,77,0,2,0,0,0,0,1,0,1,1,0
1,68,70,0,1,1,1,0,0,0,0,1,0,0
2,75,67,3,1,2,1,0,0,0,1,1,0,0
3,44,42,1,1,0,1,0,1,0,0,1,1,0
4,63,58,0,1,2,1,0,1,0,0,0,1,0
1,52,68,3,1,1,0,0,1,0,0,0,1,0
2,43,59,1,1,1,0,0,1,0,0,1,0,0
3,55,62,1,2,0,0,0,0,1,0,1,1,0
1,44,58,1,1,1,0,0,1,0,0,0,1,0
4,80,69,2,1,0,1,0,0,1,0,1,1,0
4,60,45,0,1,1,1,0,0,0,1,1,1,0
3,58,65,0,1,1,0,1,0,0,0,1,1,0
1,62,53,0,2,1,1,0,0,0,0,1,1,0
3,52,66,3,1,1,0,0,1,0,0,0,1,0
1,69,57,0,2,0,1,0,1,0,0,1,1,0
2,90,100,1,2,0,0,0,0,0,1,1,0,0
2,51,44,1,2,1,1,0,0,1,0,0,1,0
3,59,54,2,2,0,1,0,0,1,0,1,0,0
1,78,59,0,0,1,1,0,0,0,1,1,1,0
2,56,47,0,1,2,1,0,0,1,0,1,1,0
1,71,58,1,2,1,1,0,1,0,0,1,0,0
1,70,67,1,2,0,1,0,0,1,0,1,0,0
1,55,46,1,1,1,1,0,1,0,0,1,1,0
3,76,75,1,1,1,1,0,1,0,0,0,1,0
1,47,39,0,2,1,1,0,0,1,0,0,1,0
2,67,81,0,2,2,0,0,0,1,0,1,1,0
1,42,56,0,2,0,0,0,1,0,0,1,0,0
3,58,76,0,2,1,0,0,1,0,0,0,0,0
2,58,72,1,1,1,0,0,1,0,0,0,0,0
2,79,82,0,1,2,0,0,0,0,1,0,1,0
2,74,87,1,0,1,0,0,0,0,1,1,0,0
3,60,69,0,1,0,0,0,1,0,0,1,0,0
3,76,83,3,2,1,0,0,0,1,0,1,1,0
4,56,53,3,2,1,1,0,1,0,0,1,1,0
2,56,48,1,0,1,1,1,0,0,0,0,1,0
5,71,76,2,2,1,0,0,0,1,0,1,1,0
3,75,85,2,2,0,0,0,1,0,0,0,0,0
1,46,47,1,2,0,1,0,1,0,0,1,0,0
2,88,94,2,1,1,0,0,0,0,1,1,1,0
2,72,78,1,1,2,0,0,0,0,1,1,0,0
2,68,81,4,2,1,0,0,0,0,1,1,1,0
5,65,59,1,2,1,1,0,1,0,0,1,0,0
4,52,56,0,1,0,0,1,0,0,0,0,0,0
2,74,89,2,0,1,0,0,1,0,0,1,0,0
1,86,84,4,2,1,1,0,1,0,0,1,0,0
3,69,79,1,1,2,0,0,0,1,0,1,1,0
3,51,76,0,1,1,0,0,0,1,0,0,0,0
2,45,67,1,2,0,0,0,1,0,0,0,0,0
1,54,47,4,2,0,1,0,1,0,0,1,1,0
1,97,87,1,1,0,1,0,0,1,0,1,1,0
