NrSiblings,MathScore,AvgWritingReading,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
0,44,53.5,0,2,1,0,1,0,0,0,1,1,1
3,35,35.0,0,2,1,0,0,0,1,0,0,1,1
1,80,88.5,1,2,0,0,0,1,0,0,1,0,1
1,52,45.5,1,1,2,1,0,1,0,0,1,1,1
1,100,98.0,2,2,2,1,0,0,0,1,1,0,0
2,80,89.5,3,1,1,0,0,0,1,0,1,0,0
1,51,45.0,0,0,2,1,0,1,0,0,1,1,0
1,46,55.5,0,2,1,0,0,0,0,0,1,1,1
2,50,55.5,0,1,1,1,0,1,0,0,0,1,1
2,71,70.0,3,1,2,1,0,0,1,0,1,1,0
5,61,62.5,2,1,2,1,0,1,0,0,1,0,1
3,72,77.0,3,0,1,1,0,1,0,0,0,0,0
2,79,60.5,1,1,2,1,0,1,0,0,1,1,1
2,51,66.5,0,1,1,0,0,1,0,0,1,1,1
1,64,69.0,0,2,0,0,0,1,0,0,0,1,1
1,68,69.5,2,1,0,1,0,1,0,0,1,0,1
4,56,69.0,0,2,0,0,0,1,0,0,1,0,1
3,46,45.0,0,1,0,1,1,0,0,0,1,1,1
6,97,92.5,3,2,1,1,0,0,0,1,0,0,1
0,46,61.5,0,1,1,0,0,1,0,0,1,1,1
2,100,88.5,1,2,1,1,1,0,0,0,1,0,0
3,65,79.0,0,2,1,0,0,0,0,1,0,1,0
4,42,51.0,1,1,0,0,1,0,0,0,1,1,1
2,62,63.5,0,1,1,1,0,0,1,0,1,1,1
1,59,69.5,0,1,1,0,0,0,1,0,1,0,0
2,56,70.0,0,1,1,0,1,0,0,0,1,0,0
2,82,73.0,0,1,1,1,1,0,0,0,0,0,0
1,65,68.0,2,1,1,0,0,1,0,0,1,0,1
3,56,69.5,4,2,0,0,0,0,0,0,1,0,1
1,70,76.5,0,1,2,0,0,0,1,0,1,1,1
1,55,57.0,0,1,1,0,0,0,0,1,1,1,0
3,88,91.5,1,1,2,0,0,0,0,1,1,0,1
1,61,52.5,0,1,0,1,0,1,0,0,1,1,1
2,64,82.0,4,1,0,0,0,0,0,1,1,0,0
2,73,74.0,2,2,1,0,0,1,0,0,1,1,0
1,74,80.0,1,2,1,0,1,0,0,0,1,0,0
1,49,61.0,1,1,1,0,0,1,0,0,1,1,1
4,72,68.5,3,0,0,1,0,0,0,0,1,1,1
1,76,68.0,2,1,0,1,0,1,0,0,0,0,1
1,48,65.0,1,2,1,0,1,0,0,0,0,0,1
1,63,67.5,1,2,1,0,1,0,0,0,1,0,0
1,79,76.0,2,1,0,1,0,0,1,0,1,1,1
3,64,64.0,0,2,0,1,0,1,0,0,0,0,1
2,84,88.0,3,1,0,0,0,1,0,0,1,0,1
2,75,84.0,1,1,2,0,0,0,0,0,1,1,1
3,69,80.0,0,1,0,0,0,1,0,0,1,1,0
3,46,51.5,0,2,1,0,1,0,0,0,1,1,1
2,79,72.5,1,1,1,1,0,0,1,0,1,1,0
1,51,44.5,0,1,1,1,0,1,0,0,1,1,1
5,74,80.5,3,1,2,0,0,1,0,0,1,1,1
1,69,65.5,0,0,1,0,1,0,0,0,1,1,1
0,73,70.5,3,2,1,1,1,0,0,0,1,1,1
0,84,87.0,0,2,1,0,1,0,0,0,1,1,1
3,90,80.0,0,1,1,1,0,0,1,0,1,1,1
1,57,63.0,1,1,0,0,0,1,0,0,1,1,0
1,55,50.0,0,0,1,1,0,1,0,0,1,1,1
4,49,50.0,4,1,2,1,0,0,0,0,0,1,0
2,59,70.0,1,2,0,0,0,1,0,0,0,0,1
1,56,52.0,0,1,2,1,0,1,0,0,1,1,1
3,60,53.0,0,1,1,1,0,0,0,0,1,1,1
6,73,88.0,1,1,0,0,0,1,0,0,1,1,1
5,79,79.0,0,2,1,1,0,1,0,0,0,0,1
5,44,60.5,1,1,1,0,0,1,0,0,0,1,0
2,89,82.5,0,2,1,1,1,0,0,0,1,1,1
2,75,80.0,1,2,1,1,0,1,0,0,1,0,1
3,56,47.0,0,1,1,1,0,0,1,0,0,1,0
0,73,86.0,2,1,1,0,0,0,1,0,1,0,1
1,76,65.0,2,1,1,1,0,1,0,0,0,0,0
2,75,85.0,1,1,1,0,1,0,0,0,1,1,0
1,80,73.0,0,1,1,1,0,0,1,0,1,1,0
2,80,66.5,2,1,1,1,0,0,1,0,1,1,1
1,42,56.0,1,2,2,0,1,0,0,0,0,0,1
3,58,52.5,4,1,2,1,1,0,0,0,0,1,1
1,51,61.5,1,1,2,0,1,0,0,0,1,1,1
1,59,63.0,3,2,0,0,1,0,0,0,1,1,1
0,80,81.5,0,1,2,1,0,1,0,0,1,1,1
3,67,71.5,2,1,0,1,0,0,1,0,1,0,1
7,64,69.0,1,2,1,1,0,0,1,0,0,0,0
1,90,86.0,1,1,1,1,1,0,0,0,1,0,1
4,97,96.5,1,1,1,0,0,0,0,1,1,1,0
4,52,36.0,0,0,2,1,0,0,1,0,0,1,1
3,53,40.0,0,1,1,1,0,1,0,0,0,1,1
4,71,73.0,1,0,1,1,0,0,1,0,0,1,0
1,57,78.0,0,1,0,0,0,0,1,0,1,1,0
1,52,50.5,0,1,0,1,0,1,0,0,0,1,0
0,85,83.0,2,2,0,1,0,1,0,0,1,0,1
1,51,71.5,0,2,0,0,0,1,0,0,0,1,1
0,49,54.5,0,1,1,0,0,0,1,0,1,1,1
3,45,60.0,0,1,1,0,0,1,0,0,1,1,1
4,75,63.0,2,2,0,1,0,0,0,1,1,1,1
1,72,68.0,1,2,2,1,0,1,0,0,1,0,1
4,81,77.0,0,2,1,1,0,0,1,0,1,1,0
1,48,49.5,2,1,1,0,0,1,0,0,1,1,1
1,53,62.5,0,2,1,0,0,0,1,0,0,1,1
1,57,67.5,2,2,0,0,1,0,0,0,0,0,1
2,74,84.5,4,1,0,0,0,1,0,0,1,1,0
3,65,74.5,0,2,1,1,0,1,0,0,0,0,1
5,64,68.0,0,1,0,1,1,0,0,0,0,0,1
2,81,65.5,0,2,2,1,0,1,0,0,0,1,1
0,98,84.0,1,2,1,1,0,0,1,0,1,0,1
4,94,82.0,1,1,1,1,0,0,0,1,1,1,1
0,78,69.5,0,1,1,1,0,0,1,0,1,1,1
3,52,51.5,1,2,1,1,0,1,0,0,0,0,1
4,46,61.0,1,1,0,0,0,1,0,0,1,1,0
1,81,81.5,1,2,1,0,0,0,1,0,1,1,0
5,59,63.0,2,2,0,1,0,1,0,0,0,0,1
4,72,79.5,3,0,0,0,0,1,0,0,1,1,1
2,64,73.5,0,2,1,0,0,0,1,0,1,1,1
3,90,73.0,0,2,2,1,0,0,0,1,1,0,1
1,60,66.0,1,0,0,0,0,1,0,0,1,1,1
1,62,50.0,2,1,0,1,0,0,0,1,1,1,1
2,68,56.0,2,2,2,1,0,0,1,0,1,1,1
2,60,53.5,0,1,1,0,0,1,0,0,1,1,0
2,50,61.5,1,2,2,0,0,1,0,0,0,1,1
4,84,76.5,4,2,1,1,1,0,0,0,1,0,1
2,69,74.5,1,2,0,1,0,1,0,0,1,0,0
3,57,77.5,0,1,2,0,0,1,0,0,1,0,1
1,71,90.5,1,2,1,0,0,1,0,0,1,0,0
3,63,67.0,1,1,1,0,1,0,0,0,1,0,1
1,62,80.0,3,2,1,0,1,0,0,0,0,0,1
2,39,59.5,1,2,1,0,0,1,0,0,0,0,0
1,77,82.0,4,1,1,0,1,0,0,0,1,1,0
3,54,56.5,3,1,1,0,0,0,1,0,0,1,1
2,46,48.5,1,1,1,0,0,0,0,0,1,1,0
1,69,79.5,2,1,2,0,0,1,0,0,0,0,0
2,75,87.0,3,1,1,0,0,0,1,0,1,1,1
3,47,56.0,1,1,1,0,0,1,0,0,1,1,1
2,32,60.5,0,1,0,0,0,1,0,0,0,0,1
2,73,67.5,0,1,1,1,0,0,0,0,1,0,1
3,71,70.0,0,2,2,0,0,0,0,0,1,1,1
0,69,80.5,0,1,0,0,0,1,0,0,0,1,1
1,56,57.0,0,1,0,0,0,1,0,0,1,1,1
2,71,76.5,2,1,0,1,0,1,0,0,1,1,0
5,24,45.5,1,1,1,0,1,0,0,0,0,1,1
1,32,48.5,0,2,1,0,0,0,1,0,1,1,1
5,68,56.5,0,1,1,1,0,1,0,0,1,1,1
4,84,86.5,0,0,0,1,1,0,0,0,1,0,0
1,78,58.5,0,2,1,1,0,0,0,1,1,1,0
3,86,94.0,4,2,1,0,0,1,0,0,0,0,1
1,77,100.0,3,1,1,0,0,0,1,0,0,0,0
3,54,49.0,2,1,2,1,0,0,1,0,1,1,1
2,93,84.5,3,2,1,1,0,1,0,0,1,0,0
1,64,57.0,0,1,0,1,1,0,0,0,1,1,0
2,77,74.5,1,1,1,1,0,0,1,0,1,0,0
1,64,57.5,0,1,1,1,0,0,0,1,0,1,1
3,65,66.0,2,2,1,0,0,1,0,0,0,1,0
1,85,78.0,4,1,0,1,1,0,0,0,1,1,0
0,59,45.0,0,1,1,1,0,0,1,0,1,1,1
1,76,74.5,2,1,1,1,0,0,1,0,1,1,1
1,77,72.0,3,1,2,1,0,1,0,0,1,1,1
3,53,52.5,2,1,0,1,0,1,0,0,0,1,1
6,75,82.5,1,1,1,0,0,0,0,1,0,1,0
4,69,82.0,2,1,0,0,0,1,0,0,1,1,1
1,55,63.5,0,2,2,0,0,0,0,1,0,1,0
2,86,85.0,2,2,1,0,0,0,1,0,1,0,1
2,49,52.0,0,1,1,0,0,0,0,0,1,1,1
0,63,60.5,0,1,1,0,0,1,0,0,1,1,1
3,86,87.0,1,2,2,1,0,1,0,0,1,0,1
2,60,68.5,2,2,1,1,0,1,0,0,0,0,1
0,83,87.0,0,2,0,0,1,0,0,0,1,1,1
0,64,68.0,4,1,1,1,0,0,1,0,0,0,0
1,43,52.5,1,1,1,0,0,1,0,0,0,1,1
1,74,71.5,1,2,2,1,0,0,1,0,1,1,1
2,81,86.5,1,1,1,0,0,0,1,0,0,1,0
3,71,63.5,0,2,1,1,0,1,0,0,1,0,0
3,75,76.0,0,1,1,0,0,1,0,0,1,1,0
3,71,72.0,0,1,1,0,0,0,1,0,0,1,0
2,65,70.5,1,1,2,0,0,1,0,0,1,1,1
6,66,62.5,3,2,0,1,0,1,0,0,1,1,0
2,57,66.0,1,1,1,0,0,1,0,0,1,1,0
1,57,73.0,1,0,1,0,0,1,0,0,0,1,1
5,72,79.0,2,0,1,0,0,1,0,0,1,1,1
0,46,53.5,0,0,0,0,0,1,0,0,1,1,1
1,50,45.5,1,2,0,1,0,0,0,0,1,1,0
3,53,60.0,3,1,1,0,1,0,0,0,0,1,1
2,50,53.5,2,2,1,1,0,1,0,0,0,1,1
2,38,30.5,0,1,2,1,0,1,0,0,0,1,1
4,89,94.0,1,2,1,0,0,0,0,1,1,0,1
2,32,58.0,1,2,2,0,0,1,0,0,0,1,1
2,63,60.0,1,1,2,1,0,1,0,0,0,1,0
2,73,69.5,1,2,0,0,0,0,0,1,1,1,0
3,56,56.0,0,1,0,1,0,1,0,0,1,1,1
7,55,47.5,0,2,1,1,0,0,0,0,0,1,1
1,52,55.0,1,1,1,1,0,1,0,0,0,1,1
0,74,88.5,0,2,1,0,0,1,0,0,0,1,1
2,70,77.0,0,1,2,0,0,0,1,0,1,1,1
2,54,57.0,0,1,1,1,0,0,1,0,0,1,1
3,93,100.0,4,1,2,0,0,1,0,0,1,0,1
5,94,90.0,2,1,1,0,0,1,0,0,1,1,1
1,97,97.5,3,1,0,1,0,0,0,1,1,0,1
3,77,92.0,3,1,1,0,1,0,0,0,1,0,1
3,85,79.5,2,2,2,1,1,0,0,0,1,0,0
3,86,84.5,1,2,1,1,0,1,0,0,1,1,1
7,59,63.0,0,2,1,0,1,0,0,0,0,0,1
0,42,51.5,1,1,2,0,0,1,0,0,0,1,1
1,44,37.0,1,0,1,1,0,0,1,0,1,1,0
1,57,66.0,1,2,1,0,0,1,0,0,1,1,1
3,100,94.5,4,2,1,1,0,0,0,1,1,1,1
4,40,54.0,0,1,1,0,0,0,1,0,0,1,1
1,76,76.5,0,2,2,1,0,1,0,0,0,0,0
1,53,70.5,0,2,1,0,1,0,0,0,0,0,0
3,64,63.0,3,1,0,1,0,0,0,1,0,1,1
5,89,88.0,3,1,1,1,1,0,0,0,1,1,1
1,63,71.0,1,2,1,1,1,0,0,0,0,1,1
3,61,73.0,0,2,1,0,0,1,0,0,1,1,0
3,81,90.5,1,1,1,0,0,1,0,0,0,0,1
1,33,50.5,2,0,0,0,1,0,0,0,0,1,1
1,76,88.0,0,1,1,0,0,0,1,0,1,1,1
1,65,72.0,1,2,0,0,0,0,1,0,1,1,0
1,63,71.0,0,2,1,0,1,0,0,0,1,1,1
3,80,95.0,2,1,1,0,0,1,0,0,1,0,0
5,88,77.5,2,1,0,1,0,0,1,0,1,1,1
4,76,65.5,0,1,1,1,0,1,0,0,1,1,1
4,61,54.5,0,2,1,1,0,1,0,0,1,1,0
4,77,83.5,2,1,2,0,0,1,0,0,1,0,0
1,25,42.0,0,0,0,0,1,0,0,0,0,1,1
1,78,83.5,2,1,0,0,0,0,0,1,0,0,0
0,67,75.5,1,2,1,0,0,1,0,0,1,0,1
1,47,52.0,2,1,1,1,0,1,0,0,0,1,1
4,65,57.5,4,2,1,1,1,0,0,0,1,0,1
2,70,69.0,0,2,1,1,0,0,0,0,1,0,1
1,59,68.5,2,2,2,1,0,0,1,0,0,0,0
2,82,80.5,3,1,1,1,0,0,0,0,0,0,0
3,67,85.0,1,1,0,0,0,1,0,0,0,0,1
1,37,35.0,0,2,1,1,1,0,0,0,0,1,0
2,72,73.5,0,2,2,0,0,1,0,0,1,1,1
0,76,80.5,0,2,1,0,0,1,0,0,1,0,1
3,90,75.0,1,1,0,1,0,0,0,1,1,1,1
0,89,92.5,3,1,0,0,0,1,0,0,1,1,1
0,66,68.5,0,0,1,0,0,1,0,0,0,0,1
3,66,68.0,1,1,2,1,0,1,0,0,1,1,0
2,64,67.0,1,1,1,1,0,0,1,0,0,1,1
1,80,73.0,0,2,1,1,0,1,0,0,1,0,1
2,59,67.5,1,1,1,0,0,0,1,0,1,1,0
1,51,42.0,0,2,0,1,0,1,0,0,0,1,1
4,92,85.0,2,2,2,1,0,1,0,0,1,1,1
3,72,68.5,2,1,0,0,0,0,0,1,0,0,1
0,79,94.5,0,0,0,0,0,0,1,0,1,0,0
0,62,65.0,0,1,2,0,0,0,1,0,1,1,1
1,84,70.5,0,1,0,1,0,0,1,0,1,1,0
2,88,76.0,1,1,1,1,0,0,0,1,1,1,1
2,82,74.0,0,1,0,1,0,1,0,0,1,1,1
1,69,67.0,0,0,2,1,0,1,0,0,1,0,0
4,52,45.0,0,2,1,1,0,0,0,1,0,1,0
0,82,95.0,4,2,0,0,0,1,0,0,0,0,1
1,48,39.0,1,2,0,1,1,0,0,0,1,0,0
5,95,80.5,2,1,1,1,0,0,0,1,1,0,0
1,76,82.0,0,1,1,0,0,1,0,0,1,1,1
1,85,84.0,0,1,0,1,0,1,0,0,1,0,1
2,64,54.5,2,1,1,1,1,0,0,0,0,1,0
3,67,82.0,0,2,1,0,0,0,0,0,1,0,0
2,70,67.5,0,1,0,1,0,0,1,0,1,0,0
5,55,72.0,1,2,1,0,1,0,0,0,1,1,1
1,95,86.0,1,2,1,1,1,0,0,0,1,0,1
1,75,72.5,1,2,1,1,0,1,0,0,0,1,0
1,79,74.5,0,2,1,1,0,1,0,0,1,1,0
0,57,48.5,2,2,0,1,1,0,0,0,1,1,1
0,75,85.0,0,2,1,0,0,1,0,0,0,0,1
4,64,59.0,2,1,1,1,0,0,0,0,0,1,1
2,72,74.0,1,2,1,0,0,0,0,1,0,1,1
1,66,60.0,0,1,1,1,0,0,0,1,1,0,1
0,87,90.0,3,1,0,0,0,0,0,1,0,1,1
4,59,49.0,3,0,1,1,0,1,0,0,1,1,1
1,50,53.5,0,2,1,1,0,0,1,0,0,0,1
2,59,55.5,0,1,1,1,0,0,0,1,0,1,1
1,79,87.0,2,1,1,0,1,0,0,0,1,0,0
0,81,91.5,3,1,2,0,0,0,0,1,0,0,1
1,77,74.0,0,1,1,0,0,0,1,0,1,0,0
3,59,79.0,3,1,1,0,0,0,1,0,0,1,0
4,63,59.0,1,0,0,1,0,0,1,0,0,0,0
3,39,36.0,2,2,2,1,0,0,0,0,1,1,1
0,63,86.5,2,1,1,0,0,1,0,0,0,0,1
4,63,57.5,0,2,2,1,0,1,0,0,1,0,0
1,45,40.0,0,2,1,1,0,1,0,0,0,1,1
2,59,53.5,4,1,0,1,0,0,1,0,0,1,1
1,63,65.0,4,1,0,0,0,1,0,0,1,1,1
2,63,71.5,0,1,0,0,1,0,0,0,1,1,1
2,67,68.0,3,1,0,0,0,0,1,0,1,1,1
2,55,60.5,0,1,1,0,1,0,0,0,1,1,0
0,70,78.0,0,1,0,0,1,0,0,0,1,1,1
1,74,59.0,1,0,2,1,0,0,0,1,1,1,1
0,64,69.5,2,2,1,1,0,1,0,0,0,0,1
3,57,70.0,1,1,2,0,1,0,0,0,1,1,1
3,97,92.5,1,0,1,1,0,0,0,1,1,1,1
3,64,63.5,0,1,0,0,0,0,1,0,1,0,1
4,74,68.5,2,1,1,1,0,1,0,0,1,0,1
0,77,86.0,1,2,1,0,0,1,0,0,0,1,1
4,90,83.0,1,1,1,1,0,0,1,0,1,1,1
2,73,83.5,3,2,1,0,0,0,1,0,0,1,1
4,39,46.0,1,0,1,0,0,0,1,0,0,0,1
1,43,50.5,3,1,1,0,0,1,0,0,0,1,0
2,54,72.5,1,2,2,0,0,0,1,0,1,0,1
4,36,33.0,0,1,0,1,0,0,1,0,0,1,1
2,73,88.5,3,2,0,0,1,0,0,0,1,1,1
1,54,60.0,1,1,0,0,0,1,0,0,0,1,0
0,48,56.5,0,1,1,1,0,1,0,0,0,1,1
3,50,50.0,0,0,0,1,0,0,1,0,0,1,0
4,70,75.0,1,1,1,0,0,1,0,0,1,1,0
3,91,95.5,3,2,1,0,0,1,0,0,1,1,1
3,69,62.5,0,2,0,1,0,0,0,1,0,0,1
3,70,87.0,0,2,0,0,1,0,0,0,1,0,0
2,90,86.0,3,2,0,1,0,0,0,1,1,1,0
2,71,67.0,0,1,1,1,0,0,0,0,1,1,0
1,71,81.5,4,0,1,0,1,0,0,0,1,0,0
4,50,42.0,0,2,1,1,1,0,0,0,0,1,1
3,85,79.0,3,2,0,1,0,0,0,0,0,1,1
1,62,81.0,2,1,1,0,0,1,0,0,0,0,0
2,70,57.0,1,0,2,1,0,0,1,0,1,0,1
0,66,69.5,4,0,1,1,0,0,1,0,0,1,1
0,64,68.0,4,1,2,1,0,1,0,0,0,1,1
3,56,69.0,2,2,1,0,0,1,0,0,1,1,1
3,38,49.0,3,1,1,0,1,0,0,0,0,1,0
3,82,87.5,0,1,1,0,0,0,1,0,1,1,1
4,42,43.0,1,1,0,1,1,0,0,0,0,0,0
2,49,45.5,0,2,1,1,1,0,0,0,0,1,1
1,73,66.5,4,2,1,1,0,1,0,0,0,0,1
2,48,49.0,0,0,1,1,0,0,1,0,0,1,0
2,65,70.0,3,1,0,0,1,0,0,0,1,1,1
2,80,88.0,2,2,1,0,0,1,0,0,1,0,0
3,73,80.0,0,2,2,0,1,0,0,0,1,1,1
3,64,51.0,0,2,2,1,0,1,0,0,0,0,0
0,63,68.0,3,1,1,1,0,1,0,0,1,0,1
3,65,64.5,0,0,1,0,0,0,0,0,1,1,0
1,83,73.0,4,2,1,1,0,0,1,0,0,1,1
1,89,98.5,4,0,1,0,0,0,1,0,1,1,1
4,78,99.5,1,2,1,0,1,0,0,0,1,1,1
3,48,62.0,0,1,0,0,0,1,0,0,0,1,1
3,73,62.5,2,2,1,1,0,0,0,0,0,1,1
1,85,70.0,2,1,1,1,0,1,0,0,1,1,1
2,54,66.0,1,1,0,0,0,1,0,0,1,1,1
3,44,42.0,2,1,1,1,0,0,0,0,0,1,0
2,80,76.0,0,1,2,1,0,1,0,0,1,1,0
1,65,59.0,0,1,1,1,0,0,1,0,1,1,1
1,60,64.0,0,2,1,1,0,0,1,0,1,1,0
1,56,67.0,0,1,0,0,0,1,0,0,1,1,1
1,85,84.0,3,2,1,0,0,0,0,1,1,0,1
1,40,56.0,4,1,2,0,0,0,0,0,0,1,1
2,82,72.0,0,1,2,1,1,0,0,0,1,1,1
2,34,55.5,3,1,1,0,0,0,1,0,0,0,1
0,68,71.0,1,1,0,0,0,1,0,0,1,1,1
5,97,88.0,4,2,1,1,0,1,0,0,1,0,1
1,56,70.0,2,1,2,0,0,0,1,0,0,0,1
2,65,77.0,1,2,1,0,0,1,0,0,1,1,1
4,68,65.5,0,1,1,1,0,0,1,0,1,1,1
1,69,68.0,2,1,1,1,0,1,0,0,0,1,1
3,67,64.0,0,2,1,1,0,1,0,0,0,1,0
2,97,90.5,2,1,1,1,1,0,0,0,1,1,0
2,62,73.5,0,1,0,0,1,0,0,0,1,1,0
3,42,42.0,1,1,0,1,0,1,0,0,0,1,0
1,39,45.5,0,2,1,0,0,1,0,0,0,1,1
4,66,55.5,1,1,1,1,1,0,0,0,1,1,1
0,81,74.5,1,2,1,1,0,0,0,1,0,1,1
1,39,42.5,0,0,1,1,0,1,0,0,0,1,1
6,63,59.0,3,1,1,1,1,0,0,0,1,1,0
3,93,98.0,4,1,0,0,0,0,0,1,1,0,1
2,81,95.0,0,2,1,0,0,0,1,0,0,0,1
2,55,68.5,4,1,2,0,0,1,0,0,1,1,1
3,59,65.0,4,2,1,0,0,1,0,0,1,0,1
1,85,78.0,3,1,1,1,0,0,1,0,1,1,1
2,65,76.0,1,2,0,0,1,0,0,0,1,0,0
6,63,81.5,3,1,0,0,0,0,1,0,1,1,0
1,73,55.0,0,1,1,1,0,0,0,1,1,1,1
1,87,97.0,0,2,1,0,0,0,1,0,1,1,1
3,83,88.0,2,1,2,0,0,0,0,1,0,1,0
2,92,87.0,3,2,1,1,0,0,0,0,1,0,1
2,74,77.0,0,1,1,0,0,1,0,0,1,0,1
0,53,64.0,1,2,0,0,1,0,0,0,1,0,1
0,61,67.5,0,2,1,0,0,0,0,0,1,1,1
4,84,98.0,3,1,1,0,0,0,1,0,1,0,0
2,67,86.0,2,1,1,0,0,0,1,0,0,0,0
3,71,74.5,4,2,1,0,0,0,1,0,1,1,1
1,95,86.0,0,1,1,1,0,1,0,0,1,0,1
5,60,70.5,0,2,1,0,0,0,0,1,1,1,1
5,75,66.5,3,2,2,1,0,0,1,0,1,1,1
4,64,78.0,1,1,0,0,0,0,1,0,0,1,1
0,59,54.5,0,2,0,1,0,1,0,0,1,1,1
2,62,80.5,3,2,1,0,1,0,0,0,1,1,1
1,57,71.0,0,2,1,0,0,0,1,0,1,0,1
7,86,71.5,1,1,0,1,0,0,0,1,1,1,1
3,52,68.5,2,2,1,0,0,0,0,0,0,0,1
3,53,63.0,2,1,0,0,0,0,1,0,0,1,1
2,67,75.5,1,2,0,0,0,0,1,0,1,0,1
4,44,49.5,0,1,1,1,0,0,1,0,0,1,0
1,58,49.0,2,1,1,1,0,0,1,0,1,1,1
2,59,66.0,0,1,2,1,0,0,1,0,0,0,1
2,58,50.0,0,2,1,1,0,0,0,0,1,1,1
1,77,77.0,2,1,2,1,0,1,0,0,1,1,0
2,57,73.5,0,1,1,0,1,0,0,0,1,1,0
2,69,86.0,3,1,0,0,0,0,1,0,1,0,1
5,65,77.0,4,0,0,0,1,0,0,0,1,1,1
1,48,61.5,0,1,1,0,1,0,0,0,0,1,0
3,47,47.5,2,1,1,1,0,0,0,1,0,0,1
4,54,60.5,3,1,1,0,0,1,0,0,1,1,0
7,91,83.0,1,1,1,1,0,0,0,1,1,1,1
2,88,98.0,4,2,1,0,0,1,0,0,1,1,0
3,68,65.5,1,0,1,1,1,0,0,0,1,1,0
1,67,47.5,2,2,2,1,0,1,0,0,1,1,1
2,49,47.5,0,2,2,1,0,0,1,0,1,1,1
3,28,35.5,2,0,0,0,1,0,0,0,0,0,1
3,84,83.5,1,1,1,0,0,0,0,1,1,1,0
2,95,95.0,4,2,2,1,0,1,0,0,1,0,0
1,70,71.5,3,0,1,0,0,0,0,0,0,0,0
2,59,62.0,0,1,1,1,0,0,0,0,0,1,1
3,73,63.0,0,1,1,1,0,1,0,0,1,0,0
6,82,74.5,4,1,2,1,0,0,0,1,0,1,0
1,71,56.5,3,1,2,1,0,0,1,0,0,1,1
4,40,41.5,0,1,1,0,1,0,0,0,1,1,1
2,73,84.5,0,1,1,0,0,0,0,1,1,1,1
7,55,64.0,0,0,1,0,0,1,0,0,1,1,1
2,86,79.0,1,2,2,1,0,0,0,1,1,1,1
3,72,66.5,1,1,1,1,0,1,0,0,1,1,0
3,93,97.5,1,0,1,0,0,0,0,1,1,1,0
0,62,59.0,0,1,1,1,0,0,1,0,1,0,1
2,61,52.0,0,2,1,1,0,1,0,0,1,1,1
1,54,51.5,0,1,0,1,0,0,1,0,0,1,1
1,60,52.5,0,0,1,1,1,0,0,0,1,1,0
1,49,54.5,0,0,0,0,1,0,0,0,1,1,1
1,66,64.5,1,2,1,1,0,0,1,0,0,0,0
1,74,91.0,2,0,1,0,0,0,1,0,1,0,0
2,45,57.0,1,1,1,0,0,1,0,0,0,0,0
3,46,47.5,0,2,0,1,1,0,0,0,0,1,1
1,47,64.5,0,0,1,0,1,0,0,0,1,1,0
2,86,67.0,0,2,2,1,0,0,1,0,1,1,1
3,49,43.0,2,1,1,1,1,0,0,0,0,1,1
2,65,65.0,0,1,1,0,1,0,0,0,1,1,0
1,57,51.0,1,1,0,1,0,1,0,0,1,1,1
1,68,76.0,3,1,1,0,0,1,0,0,0,1,0
1,71,56.5,1,2,0,1,0,1,0,0,1,1,1
2,62,58.5,2,1,1,1,0,1,0,0,0,1,1
1,74,84.0,3,1,1,0,0,0,0,0,1,1,1
4,69,79.0,0,1,1,0,1,0,0,0,0,0,1
1,53,50.5,3,1,1,1,0,0,1,0,0,1,0
1,32,43.0,0,0,1,0,0,1,0,0,0,0,1
3,56,60.5,0,1,1,0,0,1,0,0,1,1,0
3,45,59.0,2,1,1,0,0,1,0,0,0,1,0
2,67,59.5,3,2,1,1,1,0,0,0,1,1,0
1,86,94.0,1,2,0,0,0,1,0,0,1,1,1
5,69,55.5,0,1,1,1,0,0,0,0,1,0,1
1,62,67.5,1,1,1,0,0,0,1,0,0,1,0
1,68,66.0,3,1,0,1,0,0,1,0,1,1,1
3,54,44.5,0,0,0,1,0,1,0,0,1,1,1
2,53,56.5,1,2,1,0,1,0,0,0,1,1,0
1,72,82.0,3,1,0,1,0,0,1,0,1,0,1
3,75,73.5,1,1,1,1,1,0,0,0,1,1,0
0,53,70.0,1,1,1,0,0,0,1,0,0,1,1
3,67,65.0,1,0,1,1,0,0,0,1,0,0,1
4,63,51.0,0,1,1,1,1,0,0,0,1,1,0
2,53,59.0,2,2,0,0,1,0,0,0,1,1,1
2,43,50.5,3,0,2,0,0,0,1,0,1,1,0
3,73,70.5,0,1,0,1,1,0,0,0,0,1,1
1,56,64.5,0,1,1,0,0,1,0,0,1,0,0
4,76,83.5,2,0,2,0,1,0,0,0,1,1,0
2,71,73.5,2,0,1,1,0,0,1,0,0,1,0
1,79,63.5,3,1,1,1,0,0,0,1,1,1,1
1,53,61.0,1,2,1,0,0,0,0,0,0,1,1
2,41,36.5,1,1,0,1,0,0,1,0,1,1,1
1,73,75.0,0,0,1,1,0,0,1,0,1,0,0
1,78,76.5,0,1,1,1,1,0,0,0,0,0,1
3,69,66.0,1,2,0,0,0,0,0,1,0,1,1
3,68,82.5,1,0,1,0,1,0,0,0,0,0,0
2,70,63.0,0,2,1,1,0,1,0,0,0,1,1
2,60,74.0,3,1,2,0,0,0,1,0,0,0,0
